time,elgeseter_pm25_nilu,torget_pm25_nilu,elgeseter_pm10_nilu,torget_pm10_nilu,elgeseter_pm1_iot,torget_pm1_iot,elgeseter_pm25_iot,torget_pm25_iot,elgeseter_pm10_iot,torget_pm10_iot,elgeseter_opctemp_iot,torget_opctemp_iot,elgeseter_opchum_iot,torget_opchum_iot,air_temperature,relative_humidity,precipitation,air_pressure,wind_speed,wind_direction,16219V72812_Total,44656V72812_Total,10236V72161_Total
2020-11-25 03:00:00,,7.7,,8.0,0.44204281717538835,0.21552422493696213,1.0134415298700332,0.46457321643829347,2.133914989233017,0.8668172001838684,12.0,12.0,49.0,49.7,3.9,84.0,0.0,981.9,0.4,12.0,20.0,31.0,16.0
2020-11-25 04:00:00,,4.2,,4.3,0.3646156057005837,0.2187000456310454,0.9456845479352134,0.4671453351066226,2.6607512633005777,0.9553463047459012,12.047619047619047,12.0,49.38095238095238,49.57142857142857,3.7,87.0,0.0,980.9,1.2,66.0,43.0,52.0,24.0
2020-11-25 05:00:00,,3.1,,3.0,0.45166019201278684,0.21097640544176102,1.3563666760921478,0.554429204761982,5.014238262176514,1.3600427001714706,13.0,12.0,49.0,49.95,4.1,85.0,0.0,980.3,1.4,62.0,139.0,147.0,47.0
2020-11-25 06:00:00,,2.2,,2.2,0.5183450564742088,0.3139053419232368,1.6433053612709045,1.0711678296327591,6.740307891368866,3.406520926952362,12.8,12.7,49.5,50.6,3.7,86.0,0.0,979.6,0.9,44.0,594.0,797.0,141.0
2020-11-25 07:00:00,,2.2,,2.2,0.6386733821460179,0.4348575196095875,1.8309914611634754,1.39491791952224,7.021241619473412,3.957321428117298,13.0,13.0,50.0,49.285714285714285,3.9,91.0,0.0,979.7,0.5,163.0,1473.0,1636.0,374.0
2020-11-25 08:00:00,,2.5,,2.8,0.6353741720318794,0.5749833434820175,1.732637521624565,1.529486459493637,5.45322630405426,4.2780532240867615,13.0,13.75,50.05,49.0,4.0,91.0,0.0,980.0,0.5,253.0,1620.0,1565.0,528.0
2020-11-25 09:00:00,,4.3,,5.6,1.0647388299306233,0.4856232688540504,2.0410226867312478,1.2577808726401556,5.35228206997826,3.6586961292085194,13.0,13.523809523809524,50.04761904761905,49.095238095238095,5.1,89.0,0.1,981.4,1.0,216.0,1156.0,1358.0,358.0
2020-11-25 10:00:00,,6.6,,9.5,0.2660760398954153,0.3551353469491005,0.6795495733618736,0.7633156910538673,2.3255218654870986,2.1288552463054655,13.7,14.3,50.1,47.9,5.4,83.0,0.0,982.1,3.0,211.0,1392.0,1535.0,420.0
2020-11-25 11:00:00,,7.6,,10.9,0.15098800208596957,0.17650114186108112,0.31286819917815073,0.5512834787368774,0.9278862476348877,1.6072318404912949,14.761904761904763,15.25,48.57142857142857,45.75,6.0,82.0,0.0,983.1,4.5,227.0,1397.0,1509.0,470.0
2020-11-25 12:00:00,,6.3,,8.8,0.21219108887016774,0.16728932410478592,0.3678826980292797,0.7237582050618672,0.7100375734269619,2.017523169517517,15.0,15.619047619047619,47.15,44.76190476190476,5.7,82.0,0.0,984.0,3.6,215.0,1364.0,1460.0,510.0
2020-11-25 13:00:00,,3.9,,5.4,0.11498065044482549,0.18862684164196253,0.21675999959309897,0.6805556066334247,0.5291545980033421,1.859962597489357,14.19047619047619,14.5,46.95238095238095,45.5,5.5,80.0,0.0,984.7,3.7,220.0,1448.0,1631.0,538.0
2020-11-25 14:00:00,,2.8,,3.7,0.12931520454585552,0.2584149220160076,0.28463626503944395,0.6454034490244729,1.0257798463106156,1.800884777591342,14.0,14.0,48.05,46.904761904761905,4.9,86.0,0.0,985.3,2.9,203.0,1660.0,1883.0,599.0
2020-11-25 15:00:00,,3.1,,4.3,0.15608225337096623,0.1671827718615532,0.4295702974001567,0.3808101207017899,2.1785726831072854,1.178922137618065,13.952380952380953,13.8,47.714285714285715,47.5,4.9,83.0,0.0,985.8,3.4,224.0,1839.0,2126.0,717.0
2020-11-25 16:00:00,2.86282,3.4,2.999269,4.8,0.18622240461409093,0.33252723124765216,0.5290640845894814,0.6582636251336053,1.952369010448456,1.374565838348298,13.0,12.428571428571429,49.45,49.80952380952381,4.3,87.0,0.4,986.7,3.4,225.0,1685.0,1695.0,699.0
2020-11-25 17:00:00,3.730541,3.0,4.897561,4.0,0.2916487483751206,0.7050431400537491,0.863555025486719,1.3386496245861053,2.746081823394412,2.9342549800872804,12.19047619047619,11.35,50.0,51.2,4.2,85.0,0.1,987.1,3.9,176.0,1338.0,1327.0,569.0
2020-11-25 18:00:00,5.200468,2.0,6.5735779999999995,2.3,0.26559360399842263,0.6993915211586725,0.7920187503099442,1.2687940711066836,2.309023544192314,2.24135346639724,12.0,12.0,50.05,50.80952380952381,3.9,86.0,0.0,987.5,2.7,195.0,1129.0,1091.0,557.0
2020-11-25 19:00:00,1.170234,3.3,3.017209,3.9,0.32179669113386244,0.4282699778676033,0.7844584499086652,0.8470664858818054,2.459193859781538,1.73480267226696,12.380952380952381,12.0,49.80952380952381,50.05,4.1,83.0,0.0,987.9,3.6,191.0,1018.0,916.0,447.0
2020-11-25 20:00:00,-1.379998,6.3,0.6295689999999999,8.3,0.367234805226326,0.43430523787225994,0.9701619654893875,0.9134651791481745,2.5967327088117598,1.9192900317055839,12.95,11.952380952380953,49.05,49.285714285714285,4.5,81.0,0.0,988.2,2.6,204.0,800.0,747.0,324.0
2020-11-25 21:00:00,0.807491,6.0,2.278307,7.3,0.27686912034239086,0.4719757571816444,0.9189118828092303,1.0744066119194031,2.5559632664635066,1.9028794854879378,12.476190476190476,11.6,49.0,49.85,4.1,81.0,0.0,988.5,3.0,189.0,598.0,647.0,276.0
2020-11-25 22:00:00,-0.622393,4.6,0.46447499999999997,5.5,0.21107025295495987,0.2939731727043788,0.718370795249939,0.7213367308889117,1.8034781008958816,1.4378106679235185,12.2,12.0,49.05,49.42857142857143,4.6,78.0,0.0,988.4,3.5,194.0,512.0,551.0,197.0
2020-11-25 23:00:00,-3.227202,4.4,-2.625617,5.4,0.1388199185686452,0.17528855614364147,0.5345025275434766,0.5114396177232265,1.6128443479537964,1.6080693170428275,13.0,12.0,49.19047619047619,50.4,4.2,82.0,0.1,988.5,3.2,200.0,260.0,226.0,131.0
2020-11-26 00:00:00,,3.7,,4.4,0.0583289903588593,0.053125081317765374,0.26767199784517287,0.19449859644685472,0.9051102250814438,0.6660612629992622,12.5,12.0,50.15,51.95238095238095,3.9,87.0,0.6,988.8,4.6,211.0,111.0,108.0,95.0
2020-11-26 01:00:00,,2.4,,2.5,0.044099428380529083,0.03435263186693192,0.1728912703692913,0.14200342632830143,0.46186465415216627,0.3326226219534874,12.19047619047619,11.8,50.61904761904762,52.3,3.5,90.0,0.5,989.6,4.3,210.0,58.0,66.0,56.0
2020-11-26 02:00:00,-1.4537849999999999,1.2,-1.209868,1.2,0.059899664018303156,0.053139294896806986,0.24004316329956055,0.1996739325778825,0.7337381675839424,0.5814884957813081,12.9,12.0,51.4,53.0,3.4,92.0,0.3,990.5,3.3,226.0,22.0,30.0,36.0
2020-11-26 03:00:00,1.095313,0.4,0.658369,0.30000000000000004,0.23735355834166208,0.21638295762240886,0.6229277849197388,0.7756338492035866,1.653257477851141,1.821690034866333,13.0,12.2,51.095238095238095,53.0,3.5,94.0,0.1,991.5,2.4,207.0,24.0,36.0,9.0
2020-11-26 04:00:00,-0.29094000000000003,0.2,-0.16397699999999998,0.2,0.14522681310772895,0.18895621597766876,0.5710597164928913,0.8965929604711986,1.636699838936329,2.1301519870758057,13.0,12.761904761904763,51.1,52.095238095238095,3.7,94.0,0.4,992.3,2.5,218.0,41.0,50.0,18.0
2020-11-26 05:00:00,,0.4,,0.4,0.299417047273545,0.232591649889946,0.7982527315616608,0.597465880215168,2.0563448468844094,1.308027732372284,13.0,12.0,51.142857142857146,53.0,3.5,93.0,0.1,993.0,2.6,209.0,136.0,140.0,43.0
2020-11-26 06:00:00,0.06790199999999999,0.8,0.42409399999999997,0.7000000000000001,0.23162916228175162,0.21037043489160992,0.9310472786426545,0.721392151855287,2.919998437166214,1.986151981921423,12.35,12.0,51.45,53.19047619047619,3.8,92.0,0.1,993.8,3.1,185.0,607.0,780.0,157.0
2020-11-26 07:00:00,-0.683035,0.9,-0.47128499999999995,0.9,0.3860593984524409,0.3379096657037735,1.6967750447137016,1.420582538843155,4.8238518465132945,3.66742684841156,13.0,12.0,51.0,52.05,3.7,90.0,0.0,994.5,3.0,196.0,1411.0,1664.0,318.0
2020-11-26 08:00:00,0.697616,1.1,2.120069,1.2,0.40179783552885057,0.4075503746668498,1.8823506295681,1.7267510890960693,5.145953440666199,4.037114370436895,12.9,12.0,51.05,51.42857142857143,3.6,91.0,0.0,995.2,2.8,199.0,1633.0,1596.0,514.0
2020-11-26 09:00:00,1.620066,2.0,3.317054,2.4,0.6369895225479489,0.4388963967561722,2.1634540614627658,1.8060361206531526,4.937969219116938,4.165323269367218,13.0,12.95,51.0,50.55,3.9,88.0,0.0,995.9,2.9,190.0,1207.0,1396.0,347.0
2020-11-26 10:00:00,2.72218,3.4,4.330335,4.6,0.47426184490323064,0.4559006251039959,1.9622310906648637,1.6342172168550038,5.015665292739868,3.2566091333116804,13.0,13.380952380952381,51.05,49.57142857142857,3.8,91.0,0.1,996.8,2.4,208.0,1304.0,1422.0,425.0
2020-11-26 11:00:00,6.966032,4.2,9.071882,6.0,0.41923985736710684,0.41294738799333575,1.7037301006771268,1.4381692290306092,4.4555173601422995,3.2124685883522033,13.714285714285714,13.5,50.80952380952381,50.05,4.1,91.0,0.0,997.4,2.2,204.0,1411.0,1530.0,493.0
2020-11-26 12:00:00,2.286226,4.6,4.514724,6.3,0.3299138374626637,0.3516284709885007,1.2296503484249115,1.3295401959192186,2.891715943813324,3.8171095734550837,13.65,14.0,50.1,49.0,4.4,89.0,0.0,997.9,2.8,194.0,1429.0,1539.0,512.0
2020-11-26 13:00:00,1.364837,3.7,3.4912419999999997,4.6,0.34696774397577557,0.40492945685982706,1.2478841145833333,1.425481554865837,2.836542322522118,3.3635603964328764,13.19047619047619,13.25,49.714285714285715,48.55,4.2,88.0,0.0,998.1,2.3,205.0,1588.0,1705.0,514.0
2020-11-26 14:00:00,0.9013829999999999,3.7,2.288546,4.9,0.506356579810381,0.47936937780607314,1.6270837008953094,1.4383739005951655,3.6091564297676086,2.859636743863424,12.25,11.571428571428571,50.4,51.23809523809524,3.8,88.0,0.0,998.6,3.0,188.0,1709.0,1912.0,624.0
2020-11-26 15:00:00,3.226221,4.0,4.3554,5.5,0.6706550419330597,0.48301254734396937,1.7960010766983032,1.3464835315942765,4.433408328465053,2.633859086036682,12.0,11.3,50.23809523809524,51.85,3.8,87.0,0.0,998.9,2.5,193.0,1886.0,2114.0,724.0
2020-11-26 16:00:00,2.26232,4.1,3.682183,5.7,0.6544594272971154,0.465148701554253,1.4391620934009552,0.9991160915011451,3.1550755977630613,1.7755468289057414,12.0,11.619047619047619,50.2,51.142857142857146,3.8,87.0,0.0,999.2,2.6,194.0,1674.0,1707.0,668.0
2020-11-26 17:00:00,1.538634,4.4,3.881406,5.6,0.738473273458935,0.5186766885221005,1.2972848330225264,0.9185279116034508,1.9496091036569505,1.608974927663803,12.904761904761905,12.0,50.0,50.05,4.2,85.0,0.0,999.7,2.5,193.0,1324.0,1259.0,611.0
2020-11-26 18:00:00,4.472491,4.7,6.546672,5.6,0.8383793294429779,0.5044778542859214,1.231076681613922,0.7440130966050285,1.95645270049572,1.1123859002476646,13.0,12.619047619047619,50.05,49.42857142857143,4.2,85.0,0.0,999.8,2.4,189.0,1166.0,1091.0,510.0
2020-11-26 19:00:00,3.94111,4.8,5.472901,5.4,1.0620817513692946,0.7339752554893494,1.530792242004758,1.1135746777057647,2.16601900827317,1.8075825065374374,12.476190476190476,11.7,49.23809523809524,50.05,3.5,88.0,0.0,1000.0,1.7,223.0,956.0,871.0,472.0
2020-11-26 20:00:00,7.59163,5.4,9.301194,5.8,0.9730682343244552,0.7284384909130278,1.4874213188886642,1.0776453699384416,2.4211617708206177,1.609116860798427,11.5,10.285714285714286,50.1,52.333333333333336,2.1,91.0,0.0,1000.1,2.0,223.0,776.0,722.0,353.0
2020-11-26 21:00:00,7.874378,7.1,9.748657,7.6,0.8173913927305312,0.5354920133948327,1.2807683604104179,0.8979540690779686,2.126288652420044,1.4706698477268219,11.0,10.0,50.0,52.4,1.7,93.0,0.0,1000.3,2.9,230.0,542.0,671.0,278.0
2020-11-26 22:00:00,8.715308,8.7,10.010688,9.4,0.5697483539581298,0.354141476608458,1.0637800455093385,0.6543101753507342,1.8588902711868287,1.0188828735124498,10.95,10.0,49.85,50.904761904761905,1.2,92.0,0.0,1000.6,2.9,231.0,462.0,507.0,187.0
2020-11-26 23:00:00,6.585554,8.6,7.634921,9.2,0.30250535834403264,0.23782875798642636,0.7189998229344686,0.5041152581572532,1.3503848229135786,0.8838045790791511,11.0,9.7,48.42857142857143,50.0,0.9,91.0,0.0,1000.8,2.7,227.0,267.0,245.0,145.0
2020-11-27 00:00:00,6.074834,6.4,7.094956,6.6,0.2365765944123268,0.1828967822449548,0.5575886309146881,0.41542160511016846,1.224731595814228,0.6656136995270139,10.55,9.80952380952381,48.1,48.857142857142854,0.8,89.0,0.0,1001.0,2.6,221.0,155.0,136.0,103.0
2020-11-27 01:00:00,3.814784,4.3,4.373078,4.4,0.16003701055333727,0.13045932054519654,0.3883750552222842,0.28874548971652986,0.796559526806786,0.5323514439165592,10.095238095238095,9.95,48.0,48.05,1.3,81.0,0.0,1001.1,2.1,212.0,75.0,59.0,60.0
2020-11-27 02:00:00,0.261569,2.7,0.770072,2.6,0.1126987099647522,0.09291444647879828,0.289182123541832,0.22122683553468614,0.47190450206398965,0.3807451505036581,10.7,10.0,47.05,46.76190476190476,1.5,80.0,0.0,1001.7,2.4,209.0,43.0,47.0,52.0
2020-11-27 03:00:00,2.290795,2.0,2.641638,1.9,0.12182819098234177,0.08761893212795258,0.29502862904753,0.20285854749381543,0.5069493126301539,0.4086158014833927,10.0,9.05,46.80952380952381,46.65,0.6,85.0,0.0,1001.9,2.7,223.0,25.0,32.0,26.0
2020-11-27 04:00:00,1.935877,1.4,1.9113859999999998,1.3,0.10322672426700592,0.09094766509674844,0.2723250865936279,0.2298411563748405,0.4875186443328857,0.35511221843106405,9.9,9.0,46.4,47.42857142857143,0.1,91.0,0.0,1002.0,3.5,228.0,46.0,48.0,14.0
2020-11-27 05:00:00,2.839334,0.9,2.931173,0.8,0.14464333156744638,0.0644145268946886,0.305805185011455,0.17112443633377553,0.5841271096751803,0.3818408600986004,10.0,8.95,46.095238095238095,46.65,0.0,86.0,0.0,1002.2,3.4,221.0,126.0,134.0,41.0
2020-11-27 06:00:00,-2.012391,0.9,-1.603508,0.8,0.23405650332570077,0.10345714326415743,0.4139339916408062,0.23809901376565298,1.094016184657812,0.5636590215421858,9.55,9.0,45.45,45.76190476190476,-0.4,87.0,0.0,1002.4,2.7,219.0,579.0,766.0,131.0
2020-11-27 07:00:00,0.9233819999999999,0.8,1.415213,0.8,0.17410760337398165,0.12469642087817193,0.34964863104479654,0.3078272394835949,0.7717334479093552,0.8592249177396297,9.0,8.2,45.0,45.6,-0.7,85.0,0.0,1002.4,2.8,215.0,1296.0,1537.0,333.0
2020-11-27 08:00:00,-0.001715,0.8,1.045194,0.8,0.20828283205628395,0.21979829527082898,0.4220792844891548,0.6383796944504693,1.1229043260216713,1.4463087831224715,9.05,8.523809523809524,45.05,45.95238095238095,-0.9,85.0,0.0,1003.1,1.9,215.0,1564.0,1545.0,466.0
2020-11-27 09:00:00,2.635944,1.5,4.167112,1.8,0.2177885581146587,0.2074108824133873,0.4003899876366962,0.5604612752795219,1.164883829653263,1.5152308970689774,10.0,9.9,43.95454545454545,43.3,-0.6,85.0,0.0,1003.9,2.9,212.0,1314.0,1383.0,363.0
2020-11-27 10:00:00,0.500536,2.1,2.624457,2.7,0.12967694252729417,0.1399541777514276,0.2579089470207691,0.31868092786698116,0.730064295977354,1.1652381647200811,10.8,10.857142857142858,42.25,40.42857142857143,-0.1,82.0,0.0,1004.1,1.8,203.0,1379.0,1459.0,440.0
2020-11-27 11:00:00,2.842758,3.3,4.902604,4.3,0.21295908519199916,0.15568250007927417,0.4537254720926285,0.4432424709200859,1.6814367785340263,1.7371432542800904,11.0,11.0,40.95238095238095,39.05,0.5,80.0,0.0,1004.4,2.3,210.0,1519.0,1591.0,547.0
2020-11-27 12:00:00,-0.04041,3.7,1.174807,5.1,0.21655406281352044,0.17896717431999387,0.6037464171648026,0.40358838864735197,2.608172719180584,1.4608666669754755,10.95,10.666666666666666,40.15,38.76190476190476,0.5,79.0,0.0,1004.7,0.8,256.0,1505.0,1639.0,598.0
2020-11-27 13:00:00,0.803012,2.8,3.574429,4.7,0.33683598112492336,0.25860599502921106,0.766931584903172,0.5372031919658184,2.9009782189414617,1.4529468655586242,10.714285714285714,9.7,40.95238095238095,40.9,0.2,78.0,0.0,1005.0,1.0,175.0,1602.0,1773.0,570.0
2020-11-27 14:00:00,0.19125,3.4,9.670338,10.2,0.35017298981547357,0.34439426234790255,0.6901953384280205,0.6235464711983999,2.063276556134224,1.785067510037195,9.8,8.285714285714286,42.05,43.714285714285715,-0.6,82.0,0.0,1005.1,0.7,281.0,1808.0,1921.0,644.0
2020-11-27 15:00:00,6.179374,3.5,16.497705,10.5,0.6209826880977267,0.5735461220145226,1.0516381973312015,0.9277019783854484,2.749526245253427,2.1016014516353607,9.0,7.95,42.19047619047619,44.55,-0.9,86.0,0.0,1005.5,1.2,174.0,1877.0,2078.0,767.0
2020-11-27 16:00:00,2.827652,4.9,8.474685,11.4,1.029344584260668,0.6621689881597247,1.6129011256354195,1.018529278891427,3.437352316720145,1.5179740701402937,9.0,7.0,42.57142857142857,45.714285714285715,-1.1,85.0,0.0,1005.8,1.4,198.0,1643.0,1541.0,685.0
2020-11-27 17:00:00,,6.2,,14.7,,,,,,,,,,,-0.9,80.0,0.0,1006.0,1.2,178.0,1286.0,1192.0,606.0
2020-11-27 18:00:00,13.363,8.8,20.536645,17.5,,,,,,,,,,,-1.5,84.0,0.0,1006.3,1.2,204.0,1134.0,1029.0,563.0
2020-11-27 19:00:00,12.094897,11.7,18.60708,18.7,,,,,,,,,,,-2.2,88.0,0.0,1006.8,1.0,133.0,891.0,789.0,468.0
2020-11-27 20:00:00,13.442676,13.4,18.741453,17.1,,,,,,,,,,,-2.1,87.0,0.0,1007.1,1.3,208.0,709.0,650.0,376.0
2020-11-27 21:00:00,17.000996,14.5,20.905703,17.0,,,,,,,,,,,-3.1,88.0,0.0,1007.2,0.7,177.0,544.0,615.0,287.0
2020-11-27 22:00:00,,16.6,,19.4,,,,,,,,,,,-3.1,91.0,0.0,1007.0,1.7,212.0,468.0,524.0,234.0
2020-11-27 23:00:00,,13.6,,15.4,,,,,,,,,,,-3.2,91.0,0.0,1007.1,1.0,206.0,401.0,334.0,241.0
2020-11-28 00:00:00,,9.9,,10.8,,,,,,,,,,,-3.6,91.0,0.0,1007.2,1.1,198.0,317.0,274.0,245.0
2020-11-28 01:00:00,,9.3,,10.3,,,,,,,,,,,-3.9,88.0,0.0,1007.1,1.3,198.0,167.0,170.0,206.0
2020-11-28 02:00:00,,7.5,,7.9,,,,,,,,,,,-4.2,89.0,0.0,1007.1,1.0,202.0,81.0,76.0,122.0
2020-11-28 03:00:00,,7.2,,7.6,,,,,,,,,,,-4.0,91.0,0.0,1006.8,1.3,199.0,51.0,60.0,72.0
2020-11-28 04:00:00,,4.8,,5.1,,,,,,,,,,,-4.4,90.0,0.0,1006.8,0.6,256.0,27.0,42.0,29.0
2020-11-28 05:00:00,,3.0,,3.1,,,,,,,,,,,-4.3,90.0,0.0,1006.8,1.0,204.0,57.0,69.0,45.0
2020-11-28 06:00:00,,2.8,,2.9,,,,,,,,,,,-4.4,89.0,0.0,1006.6,1.0,201.0,132.0,170.0,50.0
2020-11-28 07:00:00,,2.4,,2.5,,,,,,,,,,,-2.9,81.0,0.0,1006.9,1.8,165.0,233.0,351.0,74.0
2020-11-28 08:00:00,,2.2,,2.2,,,,,,,,,,,-3.8,79.0,0.0,1007.5,1.6,213.0,320.0,316.0,109.0
2020-11-28 09:00:00,,2.4,,2.7,,,,,,,,,,,-3.7,78.0,0.0,1007.6,1.7,221.0,520.0,496.0,198.0
2020-11-28 10:00:00,,4.7,,5.6,,,,,,,,,,,-2.8,73.0,0.0,1008.0,2.4,220.0,822.0,735.0,333.0
2020-11-28 11:00:00,,7.1,,8.5,,,,,,,,,,,-2.2,70.0,0.0,1008.2,0.8,187.0,1138.0,945.0,410.0
2020-11-28 12:00:00,,10.3,,13.5,,,,,,,,,,,-1.7,69.0,0.0,1008.2,1.0,183.0,1286.0,1155.0,551.0
2020-11-28 13:00:00,,10.6,,15.0,,,,,,,,,,,-2.3,70.0,0.0,1008.4,0.5,209.0,1415.0,1273.0,636.0
2020-11-28 14:00:00,,12.0,,19.0,,,,,,,,,,,-1.6,66.0,0.0,1008.5,1.2,200.0,1401.0,1358.0,624.0
2020-11-28 15:00:00,,11.3,,28.1,,,,,,,,,,,-2.2,67.0,0.0,1008.9,1.4,298.0,1359.0,1272.0,609.0
2020-11-28 16:00:00,2.901259,12.0,31.60538,42.2,,,,,,,,,,,-2.7,70.0,0.0,1009.2,0.2,161.0,1231.0,1096.0,554.0
2020-11-28 17:00:00,14.775738,17.3,57.060833,46.8,,,,,,,,,,,-0.7,59.0,0.0,1009.4,2.1,172.0,1207.0,1064.0,568.0
2020-11-28 18:00:00,19.665041,16.2,66.884298,48.5,,,,,,,,,,,-2.8,70.0,0.0,1010.0,0.4,181.0,1016.0,892.0,543.0
2020-11-28 19:00:00,20.040495,17.2,70.682646,46.4,,,,,,,,,,,-1.3,64.0,0.0,1010.6,1.3,185.0,694.0,639.0,422.0
2020-11-28 20:00:00,24.776297,20.0,52.153475,46.6,,,,,,,,,,,-1.5,68.0,0.0,1011.1,1.3,188.0,637.0,532.0,348.0
2020-11-28 21:00:00,18.343691,20.7,37.219149,44.1,,,,,,,,,,,-1.2,65.0,0.0,1011.2,1.1,185.0,470.0,513.0,284.0
2020-11-28 22:00:00,14.72536,15.5,33.936334,30.4,,,,,,,,,,,-1.7,66.0,0.0,1011.4,0.8,194.0,473.0,488.0,271.0
2020-11-28 23:00:00,12.163756,12.4,33.999579,23.9,,,,,,,,,,,-1.6,66.0,0.0,1011.8,1.1,202.0,440.0,381.0,271.0
2020-11-29 00:00:00,7.054608,10.5,21.282338,19.8,,,,,,,,,,,-1.8,66.0,0.0,1011.7,1.4,194.0,373.0,311.0,288.0
2020-11-29 01:00:00,7.856802,10.9,20.697579,18.0,,,,,,,,,,,-2.2,70.0,0.0,1011.7,1.5,165.0,224.0,211.0,245.0
2020-11-29 02:00:00,4.489057,5.9,12.580172,11.3,,,,,,,,,,,-3.2,74.0,0.0,1011.3,1.5,190.0,135.0,141.0,156.0
2020-11-29 03:00:00,4.341584,3.2,9.369196,7.5,,,,,,,,,,,-3.0,74.0,0.0,1011.4,1.8,213.0,79.0,94.0,120.0
2020-11-29 04:00:00,1.86291,2.5,6.894781,5.4,,,,,,,,,,,-2.8,72.0,0.0,1011.2,1.0,195.0,47.0,40.0,64.0
2020-11-29 05:00:00,1.096018,2.3,3.644179,4.3,,,,,,,,,,,-3.3,70.0,0.0,1011.0,0.6,183.0,54.0,49.0,49.0
2020-11-29 06:00:00,0.07611899999999999,1.5,2.212153,2.2,,,,,,,,,,,-3.4,74.0,0.0,1010.8,1.9,215.0,78.0,141.0,48.0
2020-11-29 07:00:00,1.112692,1.4,3.782533,2.2,,,,,,,,,,,-3.3,75.0,0.0,1010.4,1.8,199.0,162.0,301.0,52.0
2020-11-29 08:00:00,,1.4,,2.1,,,,,,,,,,,-3.6,79.0,0.0,1010.6,2.1,214.0,151.0,188.0,61.0
2020-11-29 09:00:00,,1.6,,2.4,,,,,,,,,,,-4.1,79.0,0.0,1010.0,0.9,197.0,320.0,281.0,85.0
2020-11-29 10:00:00,,2.8,,3.8,,,,,,,,,,,-3.6,81.0,0.0,1009.6,1.1,64.0,564.0,492.0,156.0
2020-11-29 11:00:00,,4.1,,6.1,,,,,,,,,,,-2.6,77.0,0.0,1009.0,0.1,20.0,677.0,599.0,287.0
2020-11-29 12:00:00,,5.6,,7.6,,,,,,,,,,,-2.2,75.0,0.0,1008.4,0.4,49.0,824.0,745.0,343.0
2020-11-29 13:00:00,,7.2,,11.5,,,,,,,,,,,-2.6,77.0,0.0,1007.7,0.4,172.0,931.0,838.0,373.0
2020-11-29 14:00:00,,11.1,,21.7,,,,,,,,,,,-2.7,76.0,0.0,1006.8,0.5,140.0,1079.0,1083.0,447.0
2020-11-29 15:00:00,,15.4,,32.9,,,,,,,,,,,-3.5,79.0,0.0,1006.0,0.1,355.0,1066.0,1076.0,475.0
2020-11-29 16:00:00,,19.7,,41.6,,,,,,,,,,,-2.7,80.0,0.0,1005.4,0.9,182.0,900.0,840.0,403.0
2020-11-29 17:00:00,,28.6,,47.3,,,,,,,,,,,-2.7,78.0,0.0,1004.7,0.6,139.0,962.0,871.0,454.0
2020-11-29 18:00:00,,34.1,,51.9,,,,,,,,,,,-3.0,80.0,0.0,1004.0,0.6,264.0,788.0,743.0,426.0
2020-11-29 19:00:00,,41.4,,60.4,,,,,,,,,,,-2.9,81.0,0.0,1003.1,0.4,53.0,721.0,658.0,331.0
2020-11-29 20:00:00,,41.0,,55.5,,,,,,,,,,,-3.1,82.0,0.0,1002.6,0.7,156.0,583.0,558.0,347.0
2020-11-29 21:00:00,,41.2,,54.4,,,,,,,,,,,-1.4,69.0,0.0,1001.9,1.0,172.0,477.0,559.0,208.0
2020-11-29 22:00:00,,47.6,,63.7,,,,,,,,,,,-1.9,72.0,0.0,1000.9,1.0,157.0,349.0,405.0,186.0
2020-11-29 23:00:00,,43.2,,55.9,,,,,,,,,,,-2.5,76.0,0.0,999.8,0.8,204.0,183.0,155.0,123.0
2020-11-30 00:00:00,,30.2,,36.8,,,,,,,,,,,-2.3,78.0,0.0,998.5,0.8,208.0,91.0,97.0,69.0
2020-11-30 01:00:00,,20.1,,24.2,,,,,,,,,,,-2.2,78.0,0.0,997.4,0.7,247.0,34.0,37.0,36.0
2020-11-30 02:00:00,,13.5,,16.1,,,,,,,,,,,-1.2,76.0,0.0,996.3,0.7,70.0,21.0,28.0,19.0
2020-11-30 03:00:00,,9.5,,11.1,,,,,,,,,,,-0.7,79.0,0.0,994.9,1.3,238.0,25.0,36.0,27.0
2020-11-30 04:00:00,,7.3,,8.3,,,,,,,,,,,-0.7,82.0,0.0,994.0,1.3,224.0,41.0,36.0,21.0
2020-11-30 05:00:00,,5.0,,5.5,,,,,,,,,,,-0.2,84.0,0.0,992.9,1.0,250.0,142.0,167.0,46.0
2020-11-30 06:00:00,,4.0,,4.4,,,,,,,,,,,0.1,86.0,0.0,992.0,0.4,215.0,649.0,838.0,139.0
2020-11-30 07:00:00,,4.4,,4.8,,,,,,,,,,,0.8,85.0,0.0,991.5,1.0,214.0,1442.0,1673.0,334.0
2020-11-30 08:00:00,,4.0,,4.7,,,,,,,,,,,1.1,86.0,0.0,990.6,0.8,170.0,1579.0,1558.0,491.0
2020-11-30 09:00:00,,5.3,,7.1,,,,,,,,,,,1.1,88.0,0.0,990.1,0.8,225.0,1265.0,1448.0,412.0
2020-11-30 10:00:00,,7.7,,10.9,,0.776932581112935,,1.6985868719907908,,4.219849467277527,,11.0,,45.69230769230769,1.5,87.0,0.0,989.8,1.1,238.0,1287.0,1427.0,409.0
